Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A17005_001,SE_A17005_002,SE_A17005_003,SE_A14006_001,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,ACS21_5yr_B23008001,ACS21_5yr_B23008002,ACS21_5yr_B23008003,ACS21_5yr_B23008004,ACS21_5yr_B23008005,ACS21_5yr_B23008006,ACS21_5yr_B23008007,ACS21_5yr_B23008008,ACS21_5yr_B23008009,ACS21_5yr_B23008010,ACS21_5yr_B23008011,ACS21_5yr_B23008012,ACS21_5yr_B23008013,ACS21_5yr_B23008014,ACS21_5yr_B23008015,ACS21_5yr_B23008016,ACS21_5yr_B23008017,ACS21_5yr_B23008018,ACS21_5yr_B23008019,ACS21_5yr_B23008020,ACS21_5yr_B23008021,ACS21_5yr_B23008022,ACS21_5yr_B23008023,ACS21_5yr_B23008024,ACS21_5yr_B23008025,ACS21_5yr_B23008026,ACS21_5yr_B23008027,ACS21_5yr_B23008001s,ACS21_5yr_B23008002s,ACS21_5yr_B23008003s,ACS21_5yr_B23008004s,ACS21_5yr_B23008005s,ACS21_5yr_B23008006s,ACS21_5yr_B23008007s,ACS21_5yr_B23008008s,ACS21_5yr_B23008009s,ACS21_5yr_B23008010s,ACS21_5yr_B23008011s,ACS21_5yr_B23008012s,ACS21_5yr_B23008013s,ACS21_5yr_B23008014s,ACS21_5yr_B23008015s,ACS21_5yr_B23008016s,ACS21_5yr_B23008017s,ACS21_5yr_B23008018s,ACS21_5yr_B23008019s,ACS21_5yr_B23008020s,ACS21_5yr_B23008021s,ACS21_5yr_B23008022s,ACS21_5yr_B23008023s,ACS21_5yr_B23008024s,ACS21_5yr_B23008025s,ACS21_5yr_B23008026s,ACS21_5yr_B23008027s
"55001","Assembly District 1 (2018), Wisconsin","ACSSF","wi","620","00","0013051",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"001",,,,,,,,,,,,,,"62000US55001","Assembly District 1 (2018)",,,,31486,30646,840,68866,59568,59568,56691,288,405,256,0,680,1248,59568,57748,55972,257,320,221,0,83,895,1820,719,31,85,35,0,597,353,10853,3095,2506,1849,605,52,0,589,137,129,8,452,268,184,7758,5702,4547,860,286,9,2056,818,811,7,1238,1080,158,147.8788,84.84849,81.21212,71.51515,56.36364,11.51515,11.51515,53.33333,23.63636,23.0303,5.454545,51.51515,51.51515,11.51515,115.1515,121.2121,126.6667,113.9394,11.51515,11.51515,94.54546,31.51515,29.09091,9.69697,95.75758,74.54546,43.63636
"55002","Assembly District 2 (2018), Wisconsin","ACSSF","wi","620","00","0013052",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"002",,,,,,,,,,,,,,"62000US55002","Assembly District 2 (2018)",,,,33305,32764,541,73405,61267,61267,56451,498,394,1508,69,611,1736,61267,59629,55814,490,394,1472,62,69,1328,1638,637,8,0,36,7,542,408,13443,4186,3363,2206,1094,51,12,823,353,353,0,470,394,76,9257,7271,5485,1521,183,82,1986,660,654,6,1326,1167,159,291.5151,185.4545,161.8182,149.0909,60,11.51515,11.51515,67.27273,33.93939,33.93939,11.51515,54.54546,50.30303,16.9697,192.1212,180.6061,153.3333,96.36364,11.51515,11.51515,80.60606,30.30303,26.66667,14.54545,72.72727,72.72727,11.51515
"55003","Assembly District 3 (2018), Wisconsin","ACSSF","wi","620","00","0013053",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"003",,,,,,,,,,,,,,"62000US55003","Assembly District 3 (2018)",,,,34783,33632,1151,79806,61813,61813,56930,391,139,1678,1,730,1944,61813,59125,55570,391,129,1678,1,191,1165,2688,1360,0,10,0,0,539,779,14558,4240,3651,2705,887,37,22,589,222,222,0,367,285,82,10318,8130,6666,1214,179,71,2188,736,601,135,1452,1317,135,153.3333,64.24242,58.78788,57.57576,21.81818,10.30303,10.30303,49.09091,36.9697,36.9697,10.30303,41.21212,38.18182,16.36364,137.5758,140,120,90.30303,27.87879,15.15152,63.63636,26.06061,26.06061,10.30303,58.78788,58.78788,10.30303
"55004","Assembly District 4 (2018), Wisconsin","ACSSF","wi","620","00","0013054",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"004",,,,,,,,,,,,,,"62000US55004","Assembly District 4 (2018)",,,,30458,29575,883,71524,58188,58188,48775,1662,2168,1546,0,1391,2646,58188,54619,47786,1653,1886,1519,0,138,1637,3569,989,9,282,27,0,1253,1009,11324,3382,2171,1430,664,77,0,1211,407,407,0,804,729,75,7942,5570,4116,1119,303,32,2372,753,622,131,1619,1451,168,198.1818,144.8485,146.6667,124.8485,48.48485,32.12121,10.30303,92.72727,16.36364,16.36364,10.30303,92.12122,34.54546,84.84849,153.9394,141.8182,133.9394,101.8182,35.15152,10.30303,70.90909,61.21212,61.21212,10.30303,47.27273,47.27273,10.30303
"55005","Assembly District 5 (2018), Wisconsin","ACSSF","wi","620","00","0013055",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"005",,,,,,,,,,,,,,"62000US55005","Assembly District 5 (2018)",,,,38154,37455,699,79506,67889,67889,60097,285,2789,786,0,1065,2867,67889,65751,59221,264,2579,786,0,540,2361,2138,876,21,210,0,0,525,506,15485,5021,4038,2723,1286,29,0,983,346,346,0,637,580,57,10464,8316,6703,1370,205,38,2148,769,664,105,1379,1179,200,272.1212,164.2424,149.0909,115.1515,111.5152,32.72727,11.51515,112.7273,36.9697,36.9697,11.51515,101.8182,100,37.57576,238.1818,247.2727,231.5152,84.24242,36.9697,27.87879,124.8485,32.12121,32.12121,11.51515,123.6364,122.4242,16.9697
"55006","Assembly District 6 (2018), Wisconsin","ACSSF","wi","620","00","0013056",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"006",,,,,,,,,,,,,,"62000US55006","Assembly District 6 (2018)",,,,29545,28715,830,62803,57177,57177,51030,275,2830,379,15,409,2239,57177,55320,50214,267,2571,365,15,57,1831,1857,816,8,259,14,0,352,408,11999,3990,2755,1835,908,6,6,1235,420,412,8,815,752,63,8009,5691,4342,1011,314,24,2318,794,609,185,1524,1401,123,269.0909,103.6364,81.21212,71.51515,11.51515,26.66667,10.30303,63.0303,18.18182,18.18182,10.30303,61.21212,35.15152,52.12121,238.7879,161.2121,160.6061,26.06061,24.24242,10.30303,200,84.84849,85.45454,16.9697,176.3636,180.6061,33.33333
"55007","Assembly District 7 (2018), Wisconsin","ACSSF","wi","620","00","0013057",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"007",,,,,,,,,,,,,,"62000US55007","Assembly District 7 (2018)",,,,31562,30152,1410,56655,58842,58842,40457,4348,409,2565,58,5331,5674,58842,42976,33781,3822,322,2482,25,100,2444,15866,6676,526,87,83,33,5231,3230,12963,4648,2352,1385,795,172,0,2296,671,642,29,1625,1356,269,8315,5478,3543,1388,247,300,2837,716,667,49,2121,1868,253,367.2727,120,113.9394,48.48485,104.8485,27.27273,11.51515,67.87878,26.06061,26.06061,11.51515,64.84849,52.72727,35.75758,314.5454,326.0606,294.5454,232.1212,47.27273,11.51515,140,69.09091,69.09091,11.51515,116.9697,118.7879,25.45455
"55008","Assembly District 8 (2018), Wisconsin","ACSSF","wi","620","00","0013058",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"008",,,,,,,,,,,,,,"62000US55008","Assembly District 8 (2018)",,,,22050,20351,1699,35517,51700,51700,19248,4538,708,1266,5,16838,9097,51700,14367,7716,4202,411,1266,5,65,702,37333,11532,336,297,0,0,16773,8395,16882,5156,2400,997,1157,138,108,2756,163,124,39,2593,1791,802,11726,5462,2174,2557,424,307,6264,780,676,104,5484,4223,1261,214.5455,118.1818,110.303,75.75758,82.42424,10.30303,10.30303,59.39394,10.30303,10.30303,10.30303,59.39394,59.39394,10.30303,153.3333,110.303,101.8182,40.60606,10.30303,10.30303,104.8485,13.93939,13.93939,10.30303,103.0303,103.0303,10.30303
"55009","Assembly District 9 (2018), Wisconsin","ACSSF","wi","620","00","0013059",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"009",,,,,,,,,,,,,,"62000US55009","Assembly District 9 (2018)",,,,27799,26438,1361,45201,57781,57781,28049,4023,695,3238,0,12411,9365,57781,23607,15173,3441,344,3238,0,119,1292,34174,12876,582,351,0,0,12292,8073,16614,5104,3043,1611,1146,184,102,2061,576,559,17,1485,1325,160,11510,6955,3709,2500,328,418,4555,976,948,28,3579,3039,540,225.4545,101.8182,101.2121,50.30303,93.93939,10.30303,10.30303,3.636364,10.30303,10.30303,10.30303,3.636364,3.636364,10.30303,153.9394,150.9091,119.3939,116.9697,10.30303,10.30303,38.78788,10.30303,10.30303,10.30303,38.78788,38.18182,3.030303
"55010","Assembly District 10 (2018), Wisconsin","ACSSF","wi","620","00","0013060",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"010",,,,,,,,,,,,,,"62000US55010","Assembly District 10 (2018)",,,,25249,23238,2011,40808,52731,52731,16021,32015,149,1043,0,1397,2106,52731,50403,15292,31869,115,1034,0,473,1620,2328,729,146,34,9,0,924,486,13058,4173,1272,782,331,149,10,2901,588,542,46,2313,1973,340,8885,2498,1855,493,150,0,6387,1096,918,178,5291,4461,830,130.9091,70.30303,72.72727,55.75758,65.45454,10.30303,10.30303,65.45454,18.18182,15.15152,10.30303,64.24242,67.27273,56.9697,116.9697,110.303,77.57576,108.4848,10.30303,10.30303,132.1212,67.87878,52.12121,42.42424,126.0606,126.0606,10.30303
"55011","Assembly District 11 (2018), Wisconsin","ACSSF","wi","620","00","0013061",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"011",,,,,,,,,,,,,,"62000US55011","Assembly District 11 (2018)",,,,25361,23135,2226,42731,60008,60008,10696,40302,212,4477,25,1628,2668,60008,56963,10195,40064,169,4477,0,276,1782,3045,501,238,43,0,25,1352,886,17277,6556,1173,720,248,112,93,5383,1206,1085,121,4177,2350,1827,10721,3597,2615,563,178,241,7124,1216,966,250,5908,4648,1260,195.1515,104.2424,105.4545,113.3333,29.09091,11.51515,11.51515,58.78788,58.78788,58.78788,11.51515,11.51515,11.51515,11.51515,188.4848,216.9697,218.1818,52.72727,11.51515,11.51515,152.7273,22.42424,22.42424,11.51515,153.3333,146.6667,41.81818
"55012","Assembly District 12 (2018), Wisconsin","ACSSF","wi","620","00","0013062",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"012",,,,,,,,,,,,,,"62000US55012","Assembly District 12 (2018)",,,,26419,24835,1584,47512,57655,57655,12971,37739,192,2741,153,1039,2820,57655,54920,12209,37490,192,2741,153,23,2112,2735,762,249,0,0,0,1016,708,16338,6399,1539,723,758,58,0,4860,866,771,95,3994,3254,740,9939,3102,2554,378,170,0,6837,938,877,61,5899,4473,1426,251.5152,151.5152,151.5152,73.93939,32.72727,135.7576,10.30303,34.54546,29.69697,29.69697,10.30303,17.57576,16.36364,3.636364,144.8485,144.8485,109.0909,51.51515,89.09091,10.30303,89.09091,47.87879,47.87879,10.30303,71.51515,72.12122,6.060606
"55013","Assembly District 13 (2018), Wisconsin","ACSSF","wi","620","00","0013063",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"013",,,,,,,,,,,,,,"62000US55013","Assembly District 13 (2018)",,,,32289,31505,784,81579,61385,61385,50254,2367,118,4558,13,1065,3010,61385,57497,48445,2365,94,4554,13,221,1805,3888,1809,2,24,4,0,844,1205,11610,4034,3348,2508,720,65,55,686,157,157,0,529,520,9,7576,5226,3846,1207,117,56,2350,636,578,58,1714,1649,65,296.3636,167.8788,167.2727,81.81818,157.5758,11.51515,11.51515,44.84848,23.63636,23.63636,11.51515,44.24242,44.24242,11.51515,197.5758,194.5455,168.4848,143.0303,22.42424,11.51515,60.60606,12.72727,12.72727,11.51515,58.78788,37.57576,44.24242
"55014","Assembly District 14 (2018), Wisconsin","ACSSF","wi","620","00","0013064",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"014",,,,,,,,,,,,,,"62000US55014","Assembly District 14 (2018)",,,,31964,31087,877,102771,59978,59978,49661,3115,223,3396,18,451,3114,59978,57600,48400,2865,198,3367,18,57,2695,2378,1261,250,25,29,0,394,419,14339,4417,3853,2958,731,152,12,564,124,116,8,440,383,57,9922,7912,5920,1548,444,0,2010,642,614,28,1368,1236,132,245.4545,89.69697,87.27273,103.0303,74.54546,10.30303,10.30303,42.42424,42.42424,42.42424,10.30303,6.060606,6.060606,10.30303,207.2727,198.7879,189.697,96.36364,46.06061,10.30303,132.1212,98.18182,98.18182,10.30303,90.30303,81.81818,36.36364
"55015","Assembly District 15 (2018), Wisconsin","ACSSF","wi","620","00","0013065",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"015",,,,,,,,,,,,,,"62000US55015","Assembly District 15 (2018)",,,,31687,30851,836,64124,58008,58008,47395,2973,348,2460,10,1456,3366,58008,52988,44940,2915,237,2440,10,39,2407,5020,2455,58,111,20,0,1417,959,10873,4110,2579,1670,894,15,0,1531,501,426,75,1030,780,250,6763,4437,3650,611,134,42,2326,810,737,73,1516,1259,257,63.63636,73.33334,93.33334,107.2727,55.75758,10.30303,10.30303,43.0303,34.54546,34.54546,10.30303,25.45455,25.45455,10.30303,91.51515,107.8788,120.6061,71.51515,10.30303,10.30303,103.6364,79.39394,80,7.272727,70.30303,70.30303,10.30303
"55016","Assembly District 16 (2018), Wisconsin","ACSSF","wi","620","00","0013066",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"016",,,,,,,,,,,,,,"62000US55016","Assembly District 16 (2018)",,,,22037,20353,1684,31962,51983,51983,14047,30793,174,2988,3,1322,2656,51983,48168,12786,30404,108,2983,3,83,1801,3815,1261,389,66,5,0,1239,855,11916,4152,628,402,177,20,29,3524,928,755,173,2596,1883,713,7764,1598,999,322,172,105,6166,685,427,258,5481,3976,1505,215.1515,101.8182,99.39394,103.0303,110.303,5.454545,11.51515,27.27273,6.060606,6.060606,11.51515,26.06061,26.06061,11.51515,170.9091,175.1515,198.1818,170.303,11.51515,11.51515,58.78788,33.93939,33.93939,11.51515,44.24242,44.24242,11.51515
"55017","Assembly District 17 (2018), Wisconsin","ACSSF","wi","620","00","0013067",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"017",,,,,,,,,,,,,,"62000US55017","Assembly District 17 (2018)",,,,26580,24801,1779,43358,57805,57805,11643,39196,213,2357,31,989,3376,57805,53950,10663,38489,194,2317,31,73,2183,3855,980,707,19,40,0,916,1193,16036,4960,1136,748,281,85,22,3824,600,441,159,3224,2842,382,11076,3132,2172,647,178,135,7944,1259,1007,252,6685,5783,902,241.2121,96.9697,81.21212,72.72727,29.69697,10.30303,10.30303,55.75758,52.12121,52.12121,10.30303,15.75758,15.75758,10.30303,223.6364,176.3636,161.8182,85.45454,4.848485,10.30303,158.1818,38.18182,38.18182,10.30303,153.9394,153.9394,3.636364
"55018","Assembly District 18 (2018), Wisconsin","ACSSF","wi","620","00","0013068",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"018",,,,,,,,,,,,,,"62000US55018","Assembly District 18 (2018)",,,,22733,20975,1758,32324,50651,50651,13334,30239,204,2684,7,1668,2515,50651,46445,11819,30118,179,2679,7,160,1483,4206,1515,121,25,5,0,1508,1032,12818,4395,883,537,316,29,1,3512,401,365,36,3111,2297,814,8423,2140,1528,486,99,27,6283,732,578,154,5551,3995,1556,196.9697,84.24242,80,80,10.30303,10.30303,10.30303,22.42424,10.30303,10.30303,10.30303,22.42424,22.42424,10.30303,169.0909,157.5758,154.5455,23.0303,10.30303,10.30303,99.39394,11.51515,11.51515,10.30303,97.57576,97.57576,10.30303
"55019","Assembly District 19 (2018), Wisconsin","ACSSF","wi","620","00","0013069",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"019",,,,,,,,,,,,,,"62000US55019","Assembly District 19 (2018)",,,,39900,38469,1431,61823,58248,58248,46837,4390,382,2551,0,1391,2697,58248,54339,45023,4188,348,2523,0,286,1971,3909,1814,202,34,28,0,1105,726,4020,1772,1282,1019,228,35,0,490,195,185,10,295,295,0,2248,1411,1088,254,69,0,837,200,191,9,637,632,5,235.1515,121.8182,118.1818,98.78788,86.06061,19.39394,10.30303,69.09091,36.36364,36.36364,10.30303,58.18182,58.18182,10.30303,204.2424,221.8182,124.8485,240,36.36364,10.30303,72.72727,55.15152,47.27273,27.27273,56.36364,56.36364,10.30303
"55020","Assembly District 20 (2018), Wisconsin","ACSSF","wi","620","00","0013070",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"020",,,,,,,,,,,,,,"62000US55020","Assembly District 20 (2018)",,,,31587,30466,1121,62200,56927,56927,48172,1515,224,1149,0,2454,3413,56927,48924,44234,1379,202,1126,0,254,1729,8003,3938,136,22,23,0,2200,1684,9386,3471,2808,1793,915,100,0,663,133,133,0,530,486,44,5915,3524,2145,1132,182,65,2391,595,558,37,1796,1561,235,173.3333,84.84849,84.84849,63.63636,38.78788,10.30303,48.48485,25.45455,10.30303,10.30303,10.30303,25.45455,25.45455,10.30303,177.5758,180.6061,132.1212,175.1515,10.30303,10.30303,138.7879,120.6061,120.6061,10.30303,97.57576,89.09091,30.90909
"55021","Assembly District 21 (2018), Wisconsin","ACSSF","wi","620","00","0013071",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"021",,,,,,,,,,,,,,"62000US55021","Assembly District 21 (2018)",,,,32750,31913,837,74988,58876,58876,48760,1890,384,2672,18,1403,3749,58876,52265,45508,1818,244,2672,0,130,1893,6611,3252,72,140,0,18,1273,1856,12318,3817,2514,1900,575,39,0,1303,278,259,19,1025,922,103,8501,5653,4268,1077,308,0,2848,647,623,24,2201,1819,382,85.45454,60.60606,72.12122,49.69697,67.87878,11.51515,10.30303,29.09091,13.93939,9.090909,11.51515,27.27273,22.42424,13.33333,83.63636,89.69697,104.2424,120.6061,30.90909,10.30303,67.87878,20.60606,20.60606,10.30303,66.66666,61.21212,29.09091
"55022","Assembly District 22 (2018), Wisconsin","ACSSF","wi","620","00","0013072",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"022",,,,,,,,,,,,,,"62000US55022","Assembly District 22 (2018)",,,,32881,32034,847,95168,60318,60318,51147,3564,200,2402,27,824,2154,60318,57872,50238,3484,180,2386,27,148,1409,2446,909,80,20,16,0,676,745,13667,3987,3486,2669,577,215,25,501,87,87,0,414,414,0,9680,7639,6295,1254,67,23,2041,523,493,30,1518,1394,124,76.36364,80.60606,87.27273,37.57576,83.0303,10.30303,10.30303,20.60606,9.69697,9.69697,10.30303,18.18182,18.18182,10.30303,83.0303,92.72727,93.33334,41.21212,11.51515,10.30303,72.72727,43.0303,43.0303,10.30303,53.93939,53.93939,10.30303
"55023","Assembly District 23 (2018), Wisconsin","ACSSF","wi","620","00","0013073",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"023",,,,,,,,,,,,,,"62000US55023","Assembly District 23 (2018)",,,,31854,31174,680,102262,59917,59917,53952,1215,34,2048,0,376,2292,59917,57811,52817,1147,25,2039,0,28,1755,2106,1135,68,9,9,0,348,537,13530,3919,3688,2615,992,81,0,231,164,164,0,67,60,7,9611,7199,5363,1543,213,80,2412,875,804,71,1537,1342,195,146.0606,69.09091,56.9697,42.42424,52.72727,7.878788,7.272727,53.93939,30.90909,31.51515,3.030303,41.21212,26.06061,32.12121,120.6061,109.0909,92.72727,57.57576,47.87879,32.12121,81.81818,13.33333,7.272727,11.51515,82.42424,83.0303,9.090909
"55024","Assembly District 24 (2018), Wisconsin","ACSSF","wi","620","00","0013074",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"024",,,,,,,,,,,,,,"62000US55024","Assembly District 24 (2018)",,,,32697,31777,920,87965,61335,61335,48095,5853,107,3143,24,828,3285,61335,58376,46862,5784,92,3143,24,51,2420,2959,1233,69,15,0,0,777,865,13577,3906,3415,2212,762,265,176,491,165,165,0,326,230,96,9671,7103,5577,1246,202,78,2568,951,875,76,1617,1464,153,206.6667,106.0606,113.3333,101.8182,57.57576,10.30303,10.30303,80,12.12121,12.12121,10.30303,81.21212,81.21212,10.30303,194.5455,200.6061,198.7879,98.78788,8.484848,3.030303,172.7273,12.12121,12.12121,10.30303,173.3333,173.3333,10.30303
"55025","Assembly District 25 (2018), Wisconsin","ACSSF","wi","620","00","0013075",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"025",,,,,,,,,,,,,,"62000US55025","Assembly District 25 (2018)",,,,29064,28456,608,61125,57478,57478,52656,874,268,1904,2,327,1447,57478,54723,50740,775,237,1899,2,40,1030,2755,1916,99,31,5,0,287,417,11960,3422,2169,1578,538,43,10,1253,405,405,0,848,565,283,8538,5656,4450,964,201,41,2882,738,616,122,2144,1710,434,215.7576,86.06061,83.63636,70.90909,35.75758,10.30303,10.30303,33.93939,14.54545,14.54545,10.30303,30.90909,30.90909,10.30303,187.8788,183.0303,178.1818,60,29.69697,10.30303,102.4242,37.57576,37.57576,10.30303,100.6061,100.6061,10.30303
"55026","Assembly District 26 (2018), Wisconsin","ACSSF","wi","620","00","0013076",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"026",,,,,,,,,,,,,,"62000US55026","Assembly District 26 (2018)",,,,31670,30736,934,60573,59227,59227,50229,1387,146,4190,0,928,2347,59227,54394,47318,1360,139,4190,0,93,1294,4833,2911,27,7,0,0,835,1053,13251,3820,2895,2163,720,12,0,925,274,269,5,651,520,131,9431,6645,5279,1211,95,60,2786,790,779,11,1996,1791,205,324.8485,201.2121,178.7879,63.0303,168.4848,11.51515,34.54546,126.0606,54.54546,54.54546,11.51515,113.3333,112.1212,27.27273,241.2121,240.6061,204.2424,130.303,11.51515,47.87879,144.2424,79.39394,79.39394,11.51515,104.8485,62.42424,90.30303
"55027","Assembly District 27 (2018), Wisconsin","ACSSF","wi","620","00","0013077",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"027",,,,,,,,,,,,,,"62000US55027","Assembly District 27 (2018)",,,,31237,30291,946,69920,58452,58452,51617,647,160,2790,3,1018,2217,58452,54973,50265,617,145,2781,3,21,1141,3479,1352,30,15,9,0,997,1076,12679,4125,3251,2399,754,89,9,874,419,346,73,455,389,66,8554,6372,5222,985,135,30,2182,780,678,102,1402,1247,155,380.606,171.5152,147.8788,139.3939,106.0606,11.51515,11.51515,84.24242,11.51515,11.51515,11.51515,84.24242,84.24242,11.51515,314.5454,291.5151,294.5454,93.33334,11.51515,11.51515,115.7576,55.15152,55.15152,11.51515,98.78788,90.90909,20
"55028","Assembly District 28 (2018), Wisconsin","ACSSF","wi","620","00","0013078",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"028",,,,,,,,,,,,,,"62000US55028","Assembly District 28 (2018)",,,,30228,28913,1315,67371,58824,58824,55934,284,307,270,14,252,1763,58824,57669,55283,255,253,270,14,113,1481,1155,651,29,54,0,0,139,282,11846,3356,2168,1615,504,43,6,1188,351,334,17,837,757,80,8490,5564,4372,1053,115,24,2926,1074,1011,63,1852,1737,115,139.3939,96.36364,80.60606,62.42424,57.57576,4.242424,9.69697,89.09091,55.15152,53.93939,12.72727,59.39394,46.06061,30.30303,103.0303,83.63636,83.63636,33.33333,13.93939,21.81818,89.09091,63.0303,39.39394,52.12121,76.36364,70.30303,33.93939
"55029","Assembly District 29 (2018), Wisconsin","ACSSF","wi","620","00","0013079",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"029",,,,,,,,,,,,,,"62000US55029","Assembly District 29 (2018)",,,,34192,33168,1024,70108,61396,61396,57036,629,76,1225,15,355,2060,61396,60255,56525,629,70,1213,15,52,1751,1141,511,0,6,12,0,303,309,12438,3729,2964,2265,577,122,0,765,248,229,19,517,346,171,8709,6639,5554,949,125,11,2070,1059,997,62,1011,893,118,177.5758,95.75758,95.15151,44.84848,85.45454,9.090909,10.30303,61.81818,14.54545,14.54545,3.030303,61.81818,61.21212,11.51515,140.6061,96.9697,87.87878,35.15152,26.66667,4.848485,124.8485,88.48485,88.48485,10.30303,72.72727,72.12122,10.90909
"55030","Assembly District 30 (2018), Wisconsin","ACSSF","wi","620","00","0013080",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"030",,,,,,,,,,,,,,"62000US55030","Assembly District 30 (2018)",,,,35457,34771,686,96174,61998,61998,58403,499,59,931,9,410,1687,61998,60100,57322,477,59,929,9,31,1273,1898,1081,22,0,2,0,379,414,13726,3758,3227,2667,513,34,13,531,138,136,2,393,287,106,9968,7498,5898,1445,155,0,2470,888,833,55,1582,1433,149,324.8485,106.6667,86.66666,78.78788,61.21212,11.51515,11.51515,75.15151,47.27273,47.27273,11.51515,57.57576,57.57576,11.51515,286.0606,237.5758,229.697,114.5455,27.27273,11.51515,195.1515,72.72727,72.72727,11.51515,161.8182,161.8182,11.51515
"55031","Assembly District 31 (2018), Wisconsin","ACSSF","wi","620","00","0013081",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"031",,,,,,,,,,,,,,"62000US55031","Assembly District 31 (2018)",,,,31339,30441,898,74450,59233,59233,51752,1122,165,450,2,2393,3349,59233,52494,49429,1100,126,446,2,63,1328,6739,2323,22,39,4,0,2330,2021,12607,3133,2279,1565,646,59,9,854,292,272,20,562,492,70,9474,6500,4963,1146,357,34,2974,980,937,43,1994,1723,271,256.3636,201.8182,113.3333,89.69697,88.48485,16.36364,9.090909,168.4848,14.54545,14.54545,10.30303,167.2727,158.1818,50.30303,182.4242,156.9697,150.9091,46.06061,32.12121,9.090909,106.6667,36.9697,36.9697,10.30303,102.4242,97.57576,18.18182
"55032","Assembly District 32 (2018), Wisconsin","ACSSF","wi","620","00","0013082",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,"032",,,,,,,,,,,,,,"62000US55032","Assembly District 32 (2018)",,,,31904,30590,1314,71129,59260,59260,54251,381,197,333,18,1699,2381,59260,52692,50777,308,105,328,5,58,1111,6568,3474,73,92,5,13,1641,1270,12384,3694,2663,1946,697,6,14,1031,445,406,39,586,540,46,8690,5800,4420,1165,157,58,2890,881,871,10,2009,1771,238,332.1212,146.6667,156.3636,135.1515,126.0606,11.51515,11.51515,54.54546,15.75758,15.75758,11.51515,53.33333,52.72727,27.87879,257.5757,235.1515,235.7576,180,11.51515,7.272727,147.8788,73.33334,73.33334,11.51515,107.2727,89.69697,38.18182
