"FIPS","Qualifying Name","File identification","State Postal Abbreviation","Summary Level","Geographic Component","Logical Record Number","US","Census Region","Census Division","State (Census Code)","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(Census)","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian TribalSubdivision (Census)","American Indian TribalSubdivision (FIPS)","Alaska Native RegionalCorporation (FIPS)","Metropolitan and MicropolitanStatistical Area","Combined Statistical Area","Metropolitan Statistical Area-Metropolitan Division","Metropolitan Area Central City","Metropolitan/MicropolitanIndicator Flag","New England City and Town Area","New England City and TownCombined Statistical Area","New England City and Town AreaDivision","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area – 5%File","Public Use Microdata Area - 1% File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Place (State FIPS + Place FIPS)","Civilian Population in Labor Force 16 Years and Over:","Civilian Population in Labor Force 16 Years and Over: Employed","Civilian Population in Labor Force 16 Years and Over: Unemployed","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races","Median Household Income (In 2021 Inflation Adjusted Dollars)","Population 25 Years and Over:","Population 25 Years and Over: Less than High School","Population 25 Years and Over: High School Graduate or More (Includes Equivalency)","Population 25 Years and Over: Some College or More","Population 25 Years and Over: Bachelor's Degree or More","Population 25 Years and Over: Master's Degree or More","Population 25 Years and Over: Professional School Degree or More","Population 25 Years and Over: Doctorate Degree","Total Population","Total","Total: Under 6 Years","Total: Under 6 Years: Living With Two Parents","Total: Under 6 Years: Living With Two Parents: Both Parents In Labor Force","Total: Under 6 Years: Living With Two Parents: Father Only In Labor Force","Total: Under 6 Years: Living With Two Parents: Mother Only In Labor Force","Total: Under 6 Years: Living With Two Parents: Neither Parent In Labor Force","Total:  Living With One Parent","Total:  Living With One Parent: Living With Father","Total:  Living With One Parent: Living With Father: In Labor Force","Total:  Living With One Parent: Living With Father: Not In Labor Force","Total:   Living With Mother","Total:   Living With Mother: In Labor Force","Total:   Living With Mother: Not In Labor Force","Total: 6 To 17 Years","Total: 6 To 17 Years: Living With Two Parents","Total: 6 To 17 Years: Living With Two Parents: Both Parents In Labor Force","Total: 6 To 17 Years: Living With Two Parents: Father Only In Labor Force","Total: 6 To 17 Years: Living With Two Parents: Mother Only In Labor Force","Total: 6 To 17 Years: Living With Two Parents: Neither Parent In Labor Force","Total:  Living With One Parent","Total:  Living With One Parent: Living With Father","Total:  Living With One Parent: Living With Father: In Labor Force","Total:  Living With One Parent: Living With Father: Not In Labor Force","Total:   Living With Mother","Total:   Living With Mother: In Labor Force","Total:   Living With Mother: Not In Labor Force","Std. Error: Total","Std. Error: Total: Under 6 Years","Std. Error: Total: Under 6 Years: Living With Two Parents","Std. Error: Total: Under 6 Years: Living With Two Parents: Both Parents In Labor Force","Std. Error: Total: Under 6 Years: Living With Two Parents: Father Only In Labor Force","Std. Error: Total: Under 6 Years: Living With Two Parents: Mother Only In Labor Force","Std. Error: Total: Under 6 Years: Living With Two Parents: Neither Parent In Labor Force","Std. Error: Total:  Living With One Parent","Std. Error: Total:  Living With One Parent: Living With Father","Std. Error: Total:  Living With One Parent: Living With Father: In Labor Force","Std. Error: Total:  Living With One Parent: Living With Father: Not In Labor Force","Std. Error: Total:   Living With Mother","Std. Error: Total:   Living With Mother: In Labor Force","Std. Error: Total:   Living With Mother: Not In Labor Force","Std. Error: Total: 6 To 17 Years","Std. Error: Total: 6 To 17 Years: Living With Two Parents","Std. Error: Total: 6 To 17 Years: Living With Two Parents: Both Parents In Labor Force","Std. Error: Total: 6 To 17 Years: Living With Two Parents: Father Only In Labor Force","Std. Error: Total: 6 To 17 Years: Living With Two Parents: Mother Only In Labor Force","Std. Error: Total: 6 To 17 Years: Living With Two Parents: Neither Parent In Labor Force","Std. Error: Total:  Living With One Parent","Std. Error: Total:  Living With One Parent: Living With Father","Std. Error: Total:  Living With One Parent: Living With Father: In Labor Force","Std. Error: Total:  Living With One Parent: Living With Father: Not In Labor Force","Std. Error: Total:   Living With Mother","Std. Error: Total:   Living With Mother: In Labor Force","Std. Error: Total:   Living With Mother: Not In Labor Force"
"55097","Portage County, Wisconsin","ACSSF","wi","050","00","0000062",,,,,"55","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55097","Portage County",,,,39117,37801,1316,70378,67893,63510,567,150,2128,7,104,1427,2485,1004,13,53,5,0,1012,398,65550,45562,2377,43185,28760,15234,4377,1240,662,70378,12922,4092,2967,1934,706,168,159,1125,427,412,15,698,602,96,8830,6516,5176,1001,263,76,2314,752,706,46,1562,1489,73,90.90909,45.45454,63.0303,47.87879,53.33333,25.45455,10.30303,70.90909,36.9697,36.9697,3.030303,67.87878,60.60606,35.75758,104.2424,149.0909,104.8485,128.4848,11.51515,9.090909,130.303,75.15151,78.18182,41.81818,135.7576,133.3333,45.45454
"55099","Price County, Wisconsin","ACSSF","wi","050","00","0000063",,,,,"55","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55099","Price County",,,,6458,6299,159,14003,13717,13131,54,63,83,106,13,267,286,145,0,11,0,0,56,74,52052,10640,804,9836,5461,1718,498,123,62,14003,2430,665,439,256,171,5,7,226,36,32,4,190,113,77,1765,1191,805,333,41,12,574,149,138,11,425,328,97,105.4545,107.8788,178.1818,186.6667,150.9091,13.33333,10.30303,152.7273,138.1818,135.7576,30.30303,133.3333,130.9091,52.12121,144.2424,310.9091,321.2121,181.2121,64.84849,26.06061,320.606,246.0606,246.0606,18.18182,303.0303,286.0606,157.5758
"55101","Racine County, Wisconsin","ACSSF","wi","050","00","0000064",,,,,"55","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55101","Racine County",,,,100824,96852,3972,197379,169481,138498,22157,619,2442,181,446,5138,27898,15017,441,307,102,0,4713,7318,67224,135096,11194,123902,82662,36193,12118,2730,1091,197379,43679,13501,8196,5280,2821,71,24,5305,1239,1128,111,4066,3196,870,30178,17154,12946,3509,295,404,13024,3465,3225,240,9559,8005,1554,31.51515,24.24242,26.66667,33.33333,40,12.72727,9.090909,25.45455,17.57576,17.57576,9.090909,23.0303,18.78788,13.33333,41.21212,59.39394,59.39394,36.36364,16.36364,35.75758,58.78788,31.51515,30.90909,8.484848,52.72727,38.18182,38.78788
"55103","Richland County, Wisconsin","ACSSF","wi","050","00","0000065",,,,,"55","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55103","Richland County",,,,8292,8061,231,17353,16890,16180,111,18,122,0,78,381,463,118,0,3,3,2,312,25,56089,12280,1083,11197,6186,2468,814,243,50,17353,3534,1058,747,387,288,30,42,311,111,87,24,200,148,52,2476,1674,843,565,78,188,802,274,230,44,528,421,107,109.0909,201.2121,261.8182,255.7576,256.9697,73.93939,4.848485,217.5758,115.7576,111.5152,17.57576,173.9394,171.5152,45.45454,196.9697,488.4849,475.7576,303.6364,84.84849,11.51515,421.2121,240,240.6061,21.21212,380.606,347.2727,112.7273
"55105","Rock County, Wisconsin","ACSSF","wi","050","00","0000066",,,,,"55","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55105","Rock County",,,,84924,81112,3812,163522,148195,132964,7688,333,1929,18,256,5007,15327,5158,135,93,11,12,6520,3398,65518,111685,8897,102788,64448,27026,8706,1831,891,163522,35870,11357,7163,4602,2146,324,91,4194,1156,1061,95,3038,2383,655,24513,15796,11596,3067,934,199,8717,2070,1896,174,6647,5667,980,360.606,264.2424,347.2727,447.2727,332.1212,218.1818,49.69697,193.9394,174.5455,171.5152,26.66667,187.2727,180.6061,140,395.7576,636.3636,654.5455,519.3939,344.2424,95.75758,566.0606,370.9091,368.4849,66.66666,481.8182,464.8485,230.303
"55107","Rusk County, Wisconsin","ACSSF","wi","050","00","0000067",,,,,"55","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55107","Rusk County",,,,6640,6295,345,14182,13885,13375,90,25,37,12,21,325,297,199,0,5,19,0,33,41,51978,10348,1106,9242,4984,1707,530,149,57,14182,2705,871,599,383,183,16,17,272,113,73,40,159,123,36,1834,1362,863,349,132,18,472,249,217,32,223,180,43,115.7576,88.48485,142.4242,142.4242,79.39394,18.78788,20,127.2727,72.72727,72.72727,13.33333,136.9697,138.7879,27.27273,138.7879,231.5152,214.5455,144.2424,98.18182,26.66667,186.6667,113.3333,115.7576,63.0303,171.5152,179.3939,59.39394
"55109","St. Croix County, Wisconsin","ACSSF","wi","050","00","0000068",,,,,"55","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55109","St. Croix County",,,,51721,50597,1124,92495,90101,85908,625,54,832,8,92,2582,2394,1191,0,0,6,0,633,564,91320,62700,2318,60382,44424,23131,7065,1543,709,92495,22277,6436,5297,4341,910,33,13,1139,320,314,6,819,620,199,15841,11957,9844,1961,137,15,3884,1551,1469,82,2333,2195,138,36.36364,39.39394,53.93939,61.81818,46.06061,5.454545,3.030303,38.18182,23.63636,20.60606,7.272727,33.93939,33.33333,9.69697,45.45454,84.24242,88.48485,63.63636,18.18182,17.57576,84.24242,46.66667,39.39394,25.45455,74.54546,66.06061,40.60606
"55111","Sauk County, Wisconsin","ACSSF","wi","050","00","0000069",,,,,"55","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55111","Sauk County",,,,35210,34336,874,65428,61754,58743,524,749,316,0,69,1353,3674,1875,26,72,0,13,1000,688,67702,45686,3757,41929,26801,11368,3317,1071,392,65428,14029,4427,3355,2430,781,69,75,1072,326,304,22,746,525,221,9602,6867,5275,1088,138,366,2735,800,779,21,1935,1512,423,241.2121,177.5758,313.9394,312.1212,214.5455,67.87878,7.878788,310.303,230.9091,220,67.87878,202.4242,196.3636,129.0909,305.4546,476.9697,473.3333,263.0303,189.697,29.09091,418.7879,246.6667,243.6364,51.51515,330.303,310.303,161.8182
"55113","Sawyer County, Wisconsin","ACSSF","wi","050","00","0000070",,,,,"55","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55113","Sawyer County",,,,8324,7819,505,17813,17306,13695,46,2733,87,7,3,735,507,93,14,76,0,0,205,119,53011,13240,875,12365,7839,3339,1253,310,109,17813,3156,932,589,404,125,60,0,343,126,123,3,217,162,55,2224,1297,1027,106,161,3,927,265,258,7,662,442,220,164.2424,167.8788,220,243.6364,120.6061,63.0303,49.09091,149.0909,98.18182,100,33.33333,122.4242,101.2121,64.84849,153.9394,251.5152,292.7273,243.6364,65.45454,35.75758,228.4848,113.3333,117.5758,47.87879,218.7879,220,58.18182
"55115","Shawano County, Wisconsin","ACSSF","wi","050","00","0000071",,,,,"55","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55115","Shawano County",,,,20590,19921,669,40836,39570,35029,211,2576,230,0,88,1436,1266,585,8,237,0,0,66,370,59767,29193,2197,26996,14255,4787,1464,340,156,40836,8235,2444,1710,1121,560,14,15,734,280,272,8,454,409,45,5791,4090,3108,824,131,27,1701,617,498,119,1084,1028,56,109.0909,94.54546,101.8182,123.0303,122.4242,30.90909,15.75758,110.9091,67.27273,66.66666,12.12121,86.66666,86.66666,15.75758,103.6364,166.0606,190.9091,203.6364,96.36364,15.75758,143.6364,43.0303,42.42424,4.848485,146.6667,146.6667,3.030303
"55117","Sheboygan County, Wisconsin","ACSSF","wi","050","00","0000072",,,,,"55","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55117","Sheboygan County",,,,62497,60572,1925,117528,109461,97280,2393,243,7006,3,130,2406,8067,4178,75,9,9,1,1812,1983,65352,81841,4960,76881,49069,21468,7013,1295,595,117528,25358,7603,5854,4462,1331,61,0,1749,655,577,78,1094,920,174,17755,12838,10486,2049,221,82,4917,1515,1395,120,3402,3079,323,33.93939,60.60606,67.27273,51.51515,65.45454,12.12121,11.51515,43.0303,30.90909,30.30303,12.12121,26.66667,24.24242,13.33333,61.81818,92.12122,118.7879,118.7879,46.66667,26.66667,84.24242,21.81818,21.81818,11.51515,82.42424,76.9697,29.09091
"55119","Taylor County, Wisconsin","ACSSF","wi","050","00","0000073",,,,,"55","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55119","Taylor County",,,,10296,9942,354,19960,19494,18988,27,24,75,24,78,278,466,280,7,4,0,0,7,168,56350,13888,1534,12354,6294,2295,705,116,55,19960,4441,1218,922,511,393,4,14,296,144,126,18,152,124,28,3223,2343,1586,650,82,25,880,400,393,7,480,457,23,168.4848,178.7879,240.6061,210.303,281.2121,15.75758,34.54546,179.3939,88.48485,88.48485,15.75758,161.2121,161.2121,55.75758,207.2727,348.4849,408.4849,315.1515,15.75758,71.51515,288.4849,219.3939,219.3939,15.75758,238.1818,224.8485,96.9697
"55121","Trempealeau County, Wisconsin","ACSSF","wi","050","00","0000074",,,,,"55","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55121","Trempealeau County",,,,15839,15418,421,30504,27720,27033,129,74,136,0,36,312,2784,1113,13,23,0,35,1419,181,64336,20697,1712,18985,11152,4222,1344,217,85,30504,7352,2336,1837,1078,707,38,14,499,151,128,23,348,235,113,5016,3666,2589,935,103,39,1350,451,406,45,899,703,196,51.51515,62.42424,83.0303,62.42424,83.0303,11.51515,11.51515,64.24242,20.60606,18.18182,10.30303,64.84849,68.48485,56.36364,69.09091,126.0606,103.6364,127.2727,35.15152,17.57576,131.5152,72.12122,58.78788,42.42424,124.2424,124.8485,46.06061
"55123","Vernon County, Wisconsin","ACSSF","wi","050","00","0000075",,,,,"55","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55123","Vernon County",,,,14015,13713,302,30719,30202,29299,66,10,90,11,34,692,517,191,0,13,0,0,121,192,57933,20589,1971,18618,10982,4841,1632,350,85,30719,7853,2500,2103,934,606,102,461,397,123,102,21,274,209,65,5353,4230,2477,826,200,727,1123,345,285,60,778,687,91,80.60606,101.2121,101.2121,112.1212,58.18182,11.51515,11.51515,53.33333,23.63636,23.0303,5.454545,51.51515,51.51515,11.51515,96.36364,131.5152,138.1818,113.9394,95.15151,11.51515,107.2727,31.51515,29.09091,9.69697,107.2727,86.66666,43.63636
"55125","Vilas County, Wisconsin","ACSSF","wi","050","00","0000076",,,,,"55","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55125","Vilas County",,,,10398,9888,510,22813,22199,19315,94,2025,57,0,5,703,614,391,10,31,0,0,31,151,56837,17802,870,16932,11235,5058,1839,353,112,22813,3678,1029,630,388,214,28,0,399,124,121,3,275,189,86,2649,1503,892,577,18,16,1146,363,272,91,783,651,132,60,49.09091,46.66667,60,66.66666,10.30303,10.30303,21.21212,11.51515,11.51515,10.30303,16.9697,13.33333,9.69697,59.39394,78.18182,109.0909,71.51515,18.78788,6.060606,40,10.30303,10.30303,10.30303,40,36.36364,16.9697
"55127","Walworth County, Wisconsin","ACSSF","wi","050","00","0000077",,,,,"55","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55127","Walworth County",,,,58068,55922,2146,105945,93852,89725,779,237,733,50,166,2162,12093,5548,73,128,36,13,3298,2997,69382,70815,5927,64888,43368,21445,7347,1648,565,105945,21126,6019,4329,3253,1037,24,15,1690,607,568,39,1083,989,94,15107,10180,8168,1658,294,60,4927,1532,1483,49,3395,2869,526,136.9697,69.09091,140,115.1515,149.697,24.84848,10.30303,123.6364,71.51515,69.09091,23.0303,106.0606,81.81818,63.0303,127.2727,195.7576,212.7273,121.8182,84.24242,58.18182,194.5455,125.4545,124.2424,53.33333,169.0909,151.5152,63.63636
"55129","Washburn County, Wisconsin","ACSSF","wi","050","00","0000078",,,,,"55","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55129","Washburn County",,,,7507,7206,301,16561,16239,15509,44,154,89,23,25,395,322,126,63,46,0,0,31,56,54550,12463,894,11569,7291,2865,815,228,98,16561,2964,856,703,334,317,31,21,153,59,59,0,94,74,20,2108,1497,1113,240,53,91,611,200,186,14,411,299,112,76.9697,88.48485,101.2121,64.84849,33.33333,93.33334,11.51515,44.84848,29.69697,29.09091,6.666667,40,39.39394,10.90909,85.45454,97.57576,99.39394,50.30303,11.51515,7.272727,94.54546,60,51.51515,29.69697,77.57576,77.57576,2.424242
"55131","Washington County, Wisconsin","ACSSF","wi","050","00","0000079",,,,,"55","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55131","Washington County",,,,77078,74889,2189,136300,131667,125398,1809,206,1930,11,69,2244,4633,1499,72,136,0,12,1025,1889,85574,96531,4810,91721,63448,32051,9956,1931,880,136300,29268,8432,6974,5049,1758,163,4,1458,526,503,23,932,828,104,20836,15868,12920,2550,383,15,4968,1819,1788,31,3149,2797,352,63.0303,34.54546,35.15152,34.54546,25.45455,7.272727,7.272727,31.51515,15.15152,15.15152,7.272727,20.60606,18.18182,10.30303,57.57576,62.42424,64.84849,33.33333,16.36364,20.60606,52.12121,11.51515,7.272727,11.51515,52.72727,52.72727,1.818182
"55133","Waukesha County, Wisconsin","ACSSF","wi","050","00","0000080",,,,,"55","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55133","Waukesha County",,,,223551,217437,6114,405332,384829,353105,6253,503,15273,101,1117,8477,20503,11291,211,293,55,0,2634,6019,94310,286664,10328,276336,216434,134329,44741,12522,4324,405332,84563,24777,21410,15351,5152,760,147,3367,1204,1178,26,2163,1646,517,59786,48531,37133,9440,1569,389,11255,3543,3332,211,7712,6789,923,28.48485,56.36364,45.45454,99.39394,63.63636,10.30303,10.30303,41.21212,23.63636,23.63636,10.30303,35.75758,20.60606,34.54546,64.24242,90.30303,127.2727,96.36364,10.30303,19.39394,73.33334,10.30303,10.30303,10.30303,73.33334,59.39394,31.51515
"55135","Waupaca County, Wisconsin","ACSSF","wi","050","00","0000081",,,,,"55","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55135","Waupaca County",,,,26869,26265,604,51769,50035,48501,336,154,239,5,65,735,1734,649,49,12,16,7,602,399,65070,37590,2626,34964,18775,7615,2185,415,134,51769,10093,2901,1823,1240,514,44,25,1078,339,339,0,739,674,65,7192,4961,3629,1069,214,49,2231,731,623,108,1500,1258,242,231.5152,213.9394,280,293.9394,180.6061,78.18182,6.666667,250.9091,106.6667,106.6667,17.57576,236.3636,146.6667,160,231.5152,380,503.0303,359.394,80.60606,92.72727,364.2424,204.2424,201.2121,29.09091,340,300,178.7879
"55137","Waushara County, Wisconsin","ACSSF","wi","050","00","0000082",,,,,"55","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55137","Waushara County",,,,11244,10790,454,24527,22925,21786,460,94,97,0,52,436,1602,564,0,90,0,0,786,162,57224,18612,2048,16564,8812,3100,1005,231,64,24527,4330,1349,1023,662,352,5,4,326,119,109,10,207,185,22,2981,2067,1464,492,63,48,914,345,295,50,569,452,117,58.78788,59.39394,66.06061,113.9394,107.8788,5.454545,11.51515,43.63636,32.72727,32.72727,11.51515,41.81818,41.81818,11.51515,80.60606,106.6667,191.5152,173.9394,4.848485,11.51515,81.21212,41.81818,41.81818,11.51515,65.45454,64.24242,6.060606
"55139","Winnebago County, Wisconsin","ACSSF","wi","050","00","0000083",,,,,"55","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55139","Winnebago County",,,,92464,90082,2382,171304,163759,149133,4302,609,5100,175,285,4155,7545,4740,158,41,0,0,1441,1165,63938,115862,7388,108474,70911,33927,10089,2699,1103,171304,33553,11134,7826,5910,1697,211,8,3308,1065,933,132,2243,1703,540,22419,15192,11584,2816,724,68,7227,2215,2151,64,5012,3740,1272,189.0909,180,243.6364,272.1212,221.8182,39.39394,15.75758,201.2121,101.2121,101.2121,17.57576,182.4242,174.5455,64.24242,160.6061,421.2121,383.0303,300,66.66666,10.90909,421.8182,191.5152,181.8182,49.69697,344.2424,346.6667,103.6364
"55141","Wood County, Wisconsin","ACSSF","wi","050","00","0000084",,,,,"55","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55141","Wood County",,,,37227,35628,1599,74107,71622,67767,512,264,1558,5,63,1453,2485,1133,1,96,0,0,718,537,57996,52814,3515,49299,28855,10798,3713,1107,369,74107,15434,4866,3458,2365,886,124,83,1408,527,456,71,881,687,194,10568,7497,5763,1407,260,67,3071,1032,917,115,2039,1855,184,58.18182,25.45455,26.66667,27.27273,18.78788,7.272727,7.272727,9.090909,7.272727,7.272727,7.272727,9.090909,9.090909,7.272727,53.93939,55.75758,58.18182,17.57576,7.272727,7.272727,45.45454,18.18182,15.15152,9.69697,36.9697,36.9697,3.636364
